username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Fabionarcosis;2014-05-20 18:53;1;0;"@ Mis4ntropia fala que a próxima vez que ele ficar de graça, vai processa-lo por assédio sexual no ambiente de trabalho. Sempre funciona";;@;;"468872203988377600";https://twitter.com/Fabionarcosis/status/468872203988377600
dangllys;2014-05-15 12:12;0;0;"@ VICENTINHOPT Não esqueça dos trabalhadores da enfermagem que sofrem assédio moral e é vítima diária de acidentes de trabalho. # 30hJá";;@;#;"466959298992812032";https://twitter.com/dangllys/status/466959298992812032
CarlyUM;2014-05-12 10:12;0;0;"Não há garantia p/ servidores assediados por juízes/Estado, o q é bem comum... RT @ CNJ_oficial: Assédio no trabalho: já aconteceu com você?";;@;;"465842016195477504";https://twitter.com/CarlyUM/status/465842016195477504
luketpi;2014-05-08 09:03;0;0;"Se fosse num local de trabalho, a situação ridícula que eu vivi poderia facilmente se enquadrar em assédio moral.";;;;"464375082316734464";https://twitter.com/luketpi/status/464375082316734464
stigmabase;2014-05-07 13:04;0;0;"BR : Drogaria do DF é condenada por assédio a funcionária homossexual  - A juíza da 5ª Vara do Trabalho de... http://dlvr.it/5bmbYl";;;;"464073227765956608";https://twitter.com/stigmabase/status/464073227765956608
stigmabase;2014-05-06 12:03;0;0;"BR : Drogaria do DF é condenada por assédio a funcionária homossexual  - A juíza da 5ª Vara do Trabalho de... http://dlvr.it/5bCBP3";;;;"463695464194265089";https://twitter.com/stigmabase/status/463695464194265089
MarcosHamillton;2014-05-06 10:51;0;0;"Juiz ex-militar + pedido de Assédio + Eu advogando pela empresa = confusão (@Fórum da Justiça do Trabalho) http://4sq.com/1in9ICg";;@F;;"463677493506220032";https://twitter.com/MarcosHamillton/status/463677493506220032
PauloSantiago56;2014-05-06 09:52;0;0;"@ opovocbn esse minuto do trabalho já está com quase uma hora, ta na hora de mudar o minuto do assédio ... Kkkkkkk";;@;;"463662599335608320";https://twitter.com/PauloSantiago56/status/463662599335608320
Lobonoticias;2014-04-29 14:35;0;0;"DENUNCIAS PESADAS- MINISTÉRIO PUBLICO DO TRABALHO APURA DENUNCIA DE ASSÉDIO SEXUAL NA SURG http://www.lobonoticias.com.br/2014/04/denuncias-pesadas-ministerio-publico-do.html …";;;;"461197081479483392";https://twitter.com/Lobonoticias/status/461197081479483392
Rivaldo_Valente;2014-04-27 12:22;0;0;"Acidentes e doenças de trabalho matam 2,3 milhões por ano. Pressão e assédio entre as causas http://bit.ly/1hBHMi6  pic.twitter.com/Oew0nTOjk4"";;;;"460438833264611328";https://twitter.com/Rivaldo_Valente/status/460438833264611328
yurifuttavares;2014-04-22 12:50;0;0;"Ser chamado de safado e cafageste no âmbito de trabalho configura assédio sexual ?";;;;"458633947858341888";https://twitter.com/yurifuttavares/status/458633947858341888
pdralex;2014-04-05 11:42;2;0;"Padilha fala do assédio sexual às mulheres no metrô no trem no ônibus. E fala do assédio moral de mulheres por seus superiores no trabalho.";;;;"452456233732411392";https://twitter.com/pdralex/status/452456233732411392
danithehasler;2014-03-20 20:14;0;0;"@alexpopst no banheiro do trabalho é interrompendo a obra configura assédio (já fui assediada pela secretaria assim)";;@alexpopst;;"446786784337625088";https://twitter.com/danithehasler/status/446786784337625088
CintiaBarenho;2014-03-20 18:34;0;0;"@ josefortunati @ EPTC_POA urgente educação para o trânsito p/todos motoras de ônibus; menos assédio;menos pressão no trabalho # vadebici";;@ @;#;"446761653099823104";https://twitter.com/CintiaBarenho/status/446761653099823104
laauramaia;2014-02-11 15:57;0;1;"Aprendendo na aula que, SE POR OBSÉQUIO, no ambiente de trabalho eu ficar com o dedo no umbigo de alguém, é considerado assédio sexual";;;;"433298867808112640";https://twitter.com/laauramaia/status/433298867808112640
mireladegani;2014-02-10 16:15;0;0;"Fique atento@CNJ_oficial: Assédio no trabalho: já aconteceu com você?Confira a jurisprudência do STJ sobre o tema: http://goo.gl/io3OET .""";;@CNJ_oficial;;"432940794606276608";https://twitter.com/mireladegani/status/432940794606276608
tauany_vargas;2014-01-22 09:11;0;0;"Sem muito trabalho pra fazer, vou dar uma bandinha na fabrica tri de boas, receber uns assedio sexual epah";;;;"425948829138296832";https://twitter.com/tauany_vargas/status/425948829138296832
cms_poke;2014-01-21 20:21;0;0;"Sofre assédio no trabalho foi ah mais u_u";;;;"425755125400236032";https://twitter.com/cms_poke/status/425755125400236032
MaRescigno;2014-01-05 09:42;0;0;"“ @ CNJ_oficial: Assédio no trabalho: já aconteceu com você? Confira a jurisprudência do STJ sobre o tema: http://goo.gl/io3OET .”";;@;;"419796074325610496";https://twitter.com/MaRescigno/status/419796074325610496
eaizezin;2014-01-03 22:56;0;0;"Uma moça do trabalho, que eu odeio, criou um insta e me seguiu. Eu penso "vou seguir para dar moral e dps denuncio como assédio moral" muha";;;;"419271192231833600";https://twitter.com/eaizezin/status/419271192231833600
noirsense;2013-12-10 14:48;1;0;"Definição de assédio sexual RT " @ treze_: GENTE, EU GANHEI UM PERU (sem piadas, é um peru mesmo) AQUI NO TRABALHO"";;@;;"410450968552431616";https://twitter.com/noirsense/status/410450968552431616
valterSchmitz;2013-10-25 06:44;0;0;"Vamos dialogar sobre assédio ao trabalho? Você é meu convidado! …http://valterschmitz-unisulhoje.blogspot.com.br/2013/10/assedio-ao-trabalho.html?spref=tw …";;;;"393674528578351104";https://twitter.com/valterSchmitz/status/393674528578351104
valterSchmitz;2013-10-24 12:15;0;0;"Esta semana chamo à reflexão sobre tema do assédio no trabalho. …http://valterschmitz-unisulhoje.blogspot.com.br/2013/10/assedio-ao-trabalho.html?spref=tw&m=1 … Espero por você!";;;;"393395437635649536";https://twitter.com/valterSchmitz/status/393395437635649536
cris_zacarias;2013-10-22 12:40;0;0;"Semana de Conscientizacao sobre o Assedio Moral no Setor Bancario. Ministerio Publico Trabalho. 14:00 - 22/10";;;;"392676962134949888";https://twitter.com/cris_zacarias/status/392676962134949888
CSobania;2013-10-19 21:16;0;0;"Assédio moral no trabalho # AmorAVida @rede_globo @ WalcyrCarrasco";;@rede_globo @;#;"391719548313153536";https://twitter.com/CSobania/status/391719548313153536
williansa79;2013-10-11 17:34;0;0;"Ministério Público do Trabalho convida para ato público de reflexão sobre assédio moral no setor bancário. Inscrições http://www.prt2.mpt.gov.br/form/insc_palestra.php …";;;;"388764452935704576";https://twitter.com/williansa79/status/388764452935704576
Maraav20;2013-09-08 21:29;0;0;"FaceBullying..."antes, a fofoca ficava restrita ao cafezinho . Agora o assédio no trabalho chegou às… http://instagram.com/p/eBQI0psTbs/";;;;"376864819804393472";https://twitter.com/Maraav20/status/376864819804393472
elanebarros;2013-08-14 21:40;0;0;"# SaiaJusta ainda hoje sou insegura no trabalho por causa de assédio moral";;;#;"367807967628132352";https://twitter.com/elanebarros/status/367807967628132352
romulobailao;2013-05-28 11:31;0;0;"# Encontro se enquadra com assédio moral o fato de receber ligações no final de semana para resolver problemas de trabalho?";;;#;"339388343492169728";https://twitter.com/romulobailao/status/339388343492169728
andreIccl;2013-05-05 22:18;0;0;"eu estava pensando aqui que homem que deve reclamar de assédio sexual pela chefe no trabalho";;;;"331216373214760961";https://twitter.com/andreIccl/status/331216373214760961
dardeandreia;2013-04-25 14:09;0;0;""@TV_Justica: Empresa aérea Gol é condenada pela Justiça do Trabalho a pagar R$ 1 milhão por assédio moral http://is.gd/4uTaTx #tvjustica“";;@TV_Justica;#tvjustica;"327469396442357760";https://twitter.com/dardeandreia/status/327469396442357760
leo_oliveira04;2013-04-04 14:19;0;0;"Sofro assedio todo dia no trabalho, Jesus";;;;"319861783244439552";https://twitter.com/leo_oliveira04/status/319861783244439552
MspMagri_;2013-03-24 06:19;0;0;"Rigor, assédio e cachês modestos marcam trabalho de ring girls anônimas http://uol.com/bdcZfP";;;;"315754854440124416";https://twitter.com/MspMagri_/status/315754854440124416
adriana100;2013-03-20 12:15;0;0;"Exato! " @ AdvJulioCesar: @ adriana100 O correto seria assédio sexual no ambiente de trabalho! @ PortalMigalhas"";;@ @ @;;"314394723278262273";https://twitter.com/adriana100/status/314394723278262273
robsonbezerra_;2013-03-18 19:11;0;0;"" @ jorgelordello: Vc já foi vítima de Assédio Sexual no trabalho? a)Sim,1 vez b)Sim,+ de 1 vez c)Nunca, sempre me respeitaram" C";;@;;"313774782070005760";https://twitter.com/robsonbezerra_/status/313774782070005760
day_jornalista;2013-03-16 11:23;0;0;"Ontem li no jornal "O Hoje" sobre assédio moral no trabalho. Muitas pessoas deveriam ter lido para não correr o risco de ser processado.";;;;"312932111520776193";https://twitter.com/day_jornalista/status/312932111520776193
TVLiberal;2013-01-23 12:13;0;0;"Reveja o quadro "Questão de Direito" exibido hoje, que falou sobre assedio moral no trabalho. Assista: http://ow.ly/h3zSS";;;;"294085435431477248";https://twitter.com/TVLiberal/status/294085435431477248
adrianobezerra;2012-12-14 20:51;0;0;"RT @ TST_Oficial: TV TST: saiba mais sobre o assédio moral no trabalho http://migre.me/cnQdw";;@;;"279720223727304705";https://twitter.com/adrianobezerra/status/279720223727304705
JozedeGoes;2012-11-28 09:29;0;0;"Assedio Moral no trabalho é crime.";;;;"273750530453561344";https://twitter.com/JozedeGoes/status/273750530453561344
RaphaaHell;2012-11-24 04:16;0;0;"# assedio no trabalho é crime hahahahah @Laika Club http://instagr.am/p/SZuGuknfCl/";;@Laika;#;"272222115145592832";https://twitter.com/RaphaaHell/status/272222115145592832
edymousinho;2012-10-30 01:01;0;0;"PSICOLOGIA: Abuso de poder nas relações de trabalho: assédio moral ou psicológico e assédio sexual. # a @FAP http://instagr.am/p/RZG3wWm5b3/";;@FAP;#;"263128589912903680";https://twitter.com/edymousinho/status/263128589912903680
ProfLeone;2012-10-17 17:43;1;0;"Também, discutimos as tentativas de conciliação dos magistrados e a possível tese do Assédio Processual na Justiça do Trabalho.";;;;"258669705328459776";https://twitter.com/ProfLeone/status/258669705328459776
TonyCsr23;2012-08-30 20:51;0;0;"Palestra de assedio moral nas relações do trabalho.";;;;"241322374664970240";https://twitter.com/TonyCsr23/status/241322374664970240
SraSweet;2012-08-08 11:03;0;0;"ASSÉDIO MORAL NO TRABALHO GERA DESMOTIVAÇÃO, MEDO E AFETA A PRODUTIVIDADE http://wp.me/p17VtH-io";;;;"233201818820308992";https://twitter.com/SraSweet/status/233201818820308992
ADVOGADOFERRER;2012-07-13 14:55;0;0;"Na Fesac palestra do Inetra, com Juiz Konrad Mota, sobre Assédio Moral e sua repercussão nas relações de Trabalho";;;;"223838055948238848";https://twitter.com/ADVOGADOFERRER/status/223838055948238848
ADVOGADOFERRER;2012-07-13 14:52;0;0;"Palestra do Inetra com Juiz Konrad Mota sobre Assédio Moral e sua repercussão nas relações de trabalho (@Fesac) http://4sq.com/Lf1tso";;@Fesac;;"223837424491569154";https://twitter.com/ADVOGADOFERRER/status/223837424491569154
lilli_ferreira;2012-07-06 00:12;0;0;"Assédio moral no trabalho,funcionário não é instrumento!!! Papo sério # NaMoralComBial";;;#;"221079146833526784";https://twitter.com/lilli_ferreira/status/221079146833526784
marcoalmeida14;2012-07-06 00:03;0;0;"Assedio no trabalho # corretoounao";;;#;"221076961441742850";https://twitter.com/marcoalmeida14/status/221076961441742850
thadeurn;2012-07-03 12:57;0;0;"Sofri assedio sexual no trabalho. Quero indenização.";;;;"220184587077300224";https://twitter.com/thadeurn/status/220184587077300224
FabianaRochaMar;2012-06-17 16:35;0;0;"@ jorgelordello CONTINUA: Tenho 03 vídeos no YOU TUBE sobre meu assédio moral no trabalho! ATE HOJE A JUSTICA NAO FEZ NADA! LUTO SOZINHA!!!";;@;;"214441138361335809";https://twitter.com/FabianaRochaMar/status/214441138361335809
FabianaRochaMar;2012-06-17 16:33;0;0;"EU SOFRI ASSÉDIO MORAL! " @ jorgelordello: ENQUETE DO LORDELLO VOCÊ JÁ FOI VÍTIMA DE ASSÉDIO MORAL OU SEXUAL NO TRABALHO?http://shortText.com/MNLRiqz "";;@;;"214440758533570562";https://twitter.com/FabianaRochaMar/status/214440758533570562
jucyplay;2012-05-28 11:56;0;0;"Estou sofrendo assedio sexual no trabalho!";;;;"207123309656158211";https://twitter.com/jucyplay/status/207123309656158211
1douglaspimenta;2012-05-25 18:56;0;0;"ca estou vendo as palestras sobre assedio moral no trabalho e noções trabalhistas.";;;;"206141690178830336";https://twitter.com/1douglaspimenta/status/206141690178830336
LeonardoAnnes;2012-05-08 03:09;0;0;"Sô muito feio mesmo. Nunca levei 1 cantada. # Sou60% RT @ Estadao 40% das pessoas já sofreram assédio sexual no trabalho http://migre.me/8ZHZu";;@;#;"199742700436721664";https://twitter.com/LeonardoAnnes/status/199742700436721664
fredgm;2012-05-07 23:50;0;0;"Qual o limite entre 'cantada' e 'assédio sexual'?! // "40% das pessoas já sofreram assédio sexual no trabalho: http://migre.me/8ZHZu "";;;;"199692706975453184";https://twitter.com/fredgm/status/199692706975453184
thicouto;2012-03-30 15:24;0;0;"@Biel_Almeida assédio moral no ambiente de trabalho? =O";;@Biel_Almeida;;"185794669916078080";https://twitter.com/thicouto/status/185794669916078080
scarletfariaas1;2012-03-15 14:46;0;0;"@ paaularayanne Sim em grupo. Sobre assedio no trabalho, encontrar alguén qe tenha sido assediado e tenha entrado na justiça e ja tenha...";;@;;"180349357147684867";https://twitter.com/scarletfariaas1/status/180349357147684867
Wpvieira;2012-02-29 19:20;0;0;"@ Estadao: Funcionário que teve trabalho considerado ‘lixo’ ganhará R$ 30 mil de indenização http://migre.me/86Q2a  Assedio Moral é # vergonha";;@;#;"174982473690783744";https://twitter.com/Wpvieira/status/174982473690783744
joycinhama;2012-02-17 08:52;0;0;"@ bahsilveira no trabalho bullying se chama assédio moral, e isso sempre me remete a algo sexual! Hahahahahahahaha";;@;;"170460649103704064";https://twitter.com/joycinhama/status/170460649103704064
joaosilvestrejr;2012-01-26 10:30;0;0;"Assistindo defesa de Dissertação de Mestrado da Samantha Turte sobre violência no trabalho e assédio moral, na @ fsp_usp.";;@;;"162512781067821056";https://twitter.com/joaosilvestrejr/status/162512781067821056
venerando13;2011-11-30 14:16;0;0;"" @ jornalopcao: “O assédio moral é fruto de uma forma de organização do trabalho que é perversa e doentia” http://www.jornalopcao.com.br/posts/ultimas-noticias/o-assedio-moral-e-fruto-de-uma-forma-de-organizacao-do-trabalho-que-e-perversa-e-doentia …"";;@;;"141913453626527746";https://twitter.com/venerando13/status/141913453626527746
barramansa;2011-11-01 16:50;0;0;"Em Barra Mansa, mulheres são vítimas de assédio sexual no trabalho http://bit.ly/uK4dF5";;;;"131458165039566848";https://twitter.com/barramansa/status/131458165039566848
lucianalandrade;2011-10-27 08:39;0;0;"Só teria uma coisa que me deixaria feliz hoje, pena q o nome disso é assedio sexual no trabalho! :(";;;;"129522656264470528";https://twitter.com/lucianalandrade/status/129522656264470528
DanielCAMoraes;2011-10-13 08:55;0;0;"Iniciando o painel de assédio moral e sexual no Conat. Nesse painel falaremos sobre o meio ambiente do trabalho.";;;;"124453258352803840";https://twitter.com/DanielCAMoraes/status/124453258352803840
MariliaVilhena;2011-10-05 17:17;0;0;"“ @ lusoutoliveira: Curso sobre Assédio Miral no Ambiente de Trabalho prontinho. Ficou legal =)” Lu vc e show";;@;;"121680309178744832";https://twitter.com/MariliaVilhena/status/121680309178744832
KlayAraujo;2011-08-31 09:15;0;0;"@ praconversarcom funcionários da Schincariol no Recife entram em greve por melhores condições de trabalho, contra o assédio moral e salarios";;@;;"108875605939978240";https://twitter.com/KlayAraujo/status/108875605939978240
Niltonssouza;2011-08-01 22:38;0;0;"Casos de assédio moral triplicam em 4 anos. Veja o que fazer para evitar problemas no trabalho http://bit.ly/jtsSce";;;;"98205909653798912";https://twitter.com/Niltonssouza/status/98205909653798912
Bancariosonline;2011-07-31 20:49;1;0;"Bancári@s querem 5% de ganho real e PLR de 3 salários (+ R$4500,00). Vão lutar contra o assédio moral e melhoria das condições de trabalho.";;@s;;"97816263430127616";https://twitter.com/Bancariosonline/status/97816263430127616
frank_bez;2011-06-22 18:19;0;0;"Projeto pronto ...ASSEDIO MORAL NAS RELAÇÕES DE TRABALHO ... So rezar agora ...";;;;"83645299695951872";https://twitter.com/frank_bez/status/83645299695951872
Marques_JM;2011-05-10 14:50;0;0;"@ rsluciana escrevi recentemente um artigo no O Jornal, sobre assédio moral no ambiente de trabalho! Esse crime e um absurdo!";;@;;"68010011552530432";https://twitter.com/Marques_JM/status/68010011552530432
castrojuliano;2011-04-20 13:54;0;0;"“ @ brega_falcao: # DúvidasMatinais: Se o patrão engravidar a empregada, será considerado assédio sexual ou acidente de trabalho?";;@;#;"60748203884154880";https://twitter.com/castrojuliano/status/60748203884154880
leandroliparizi;2011-03-11 16:21;0;0;"Terminando de ler "Assédio Moral nas Relações de Trabalho" um ótimo livro, recomendo! # ficaadica";;;#;"46289542243819520";https://twitter.com/leandroliparizi/status/46289542243819520
edhuardo;2011-03-05 13:00;0;0;"Assédio sexual no trabalho a gente vê por aqui!!";;;;"44064726732382208";https://twitter.com/edhuardo/status/44064726732382208
tiagopaixao;2011-02-08 10:26;0;0;"Quem já sofreu assédio moral no trabalho levanta a mão! Agora estou numa dúvida cruel:DIEESE ou Banco do Brasil?";;;;"34951263510593536";https://twitter.com/tiagopaixao/status/34951263510593536
sintrajudsantos;2011-01-27 11:11;0;0;"O trabalho e sua relação direta com o que hoje chamamos de assédio moral - Fonte: Diap - http://tinyurl.com/65vkc9t";;;;"30613805687902208";https://twitter.com/sintrajudsantos/status/30613805687902208
brosamirian;2011-01-25 23:22;0;0;"@ BotecoDoA7X_ Se continuar desse jeito ele entra na justiça do trabalho acusando a patroa de assédio moral. Hahahahaha";;@;;"30073167619821569";https://twitter.com/brosamirian/status/30073167619821569
delyvangons;2011-01-24 13:40;0;0;"Assédio sexual no trabalho? AHH, se eu tiver uma chefe bem gostosa não teria problemas =p OUAHSOUASHOUASHOUASH'";;;;"29564206697156609";https://twitter.com/delyvangons/status/29564206697156609
iventys;2011-01-21 13:34;1;0;"Bancos assinam acordo para combater assédio moral no trabalho ==> http://migre.me/3IBYV";;;;"28475539803086848";https://twitter.com/iventys/status/28475539803086848
Three_Flags;2011-01-20 06:43;0;0;"Assédio moral: A 1ª Turma do Tribunal Regional do Trabalho da 2ª Região julgou o recurso de uma reclamante que, ... http://bit.ly/eVMzLr";;;;"28009650792169473";https://twitter.com/Three_Flags/status/28009650792169473
sintrajudsantos;2011-01-14 11:55;0;0;"Bradesco é condenado a pagar R$ 35 mil por assédio moral - Notícias do Tribunal Superior do Trabalho - http://tinyurl.com/69fogec";;;;"25913907633721344";https://twitter.com/sintrajudsantos/status/25913907633721344
